experiment_setting_keys,experiment_setting_values,round,room,batch,timestamp,title,tree_tag,player_uuids,player_types,avatar_shapes,avatar_colors,adjacency_matrix,idnum_label_map,perspective_of_player,final_node,tree_status,players_abdicated,durations,cumulative_payoffs_tree,cumulative_payoffs_experiment,choice_type_,choice_type_A,choice_type_B,choice_type_BA,choice_type_BB,choice_type_BBA,choice_type_BBB,probability_,probability_A,probability_B,probability_BA,probability_BB,probability_BBA,probability_BBB,positionxy_,positionxy_A,positionxy_B,positionxy_BA,positionxy_BB,positionxy_BBA,positionxy_BBB,info_set_,info_set_A,info_set_B,info_set_BA,info_set_BB,info_set_BBA,info_set_BBB,time_,time_A,time_B,time_BA,time_BB,time_BBA,time_BBB,beliefs_,beliefs_A,beliefs_B,beliefs_BA,beliefs_BB,beliefs_BBA,beliefs_BBB,options_,options_A,options_B,options_BA,options_BB,options_BBA,options_BBB,payoffs__p0,payoffs__p1,payoffs_A_p0,payoffs_A_p1,payoffs_B_p0,payoffs_B_p1,payoffs_BA_p0,payoffs_BA_p1,payoffs_BB_p0,payoffs_BB_p1,payoffs_BBA_p0,payoffs_BBA_p1,payoffs_BBB_p0,payoffs_BBB_p1,choice__p0,choice__p1,choice_A_p0,choice_A_p1,choice_B_p0,choice_B_p1,choice_BA_p0,choice_BA_p1,choice_BB_p0,choice_BB_p1,choice_BBA_p0,choice_BBA_p1,choice_BBB_p0,choice_BBB_p1,prediction__p0,prediction__p1,prediction_A_p0,prediction_A_p1,prediction_B_p0,prediction_B_p1,prediction_BA_p0,prediction_BA_p1,prediction_BB_p0,prediction_BB_p1,prediction_BBA_p0,prediction_BBA_p1,prediction_BBB_p0,prediction_BBB_p1,choice_data__p0,choice_data__p1,choice_data_A_p0,choice_data_A_p1,choice_data_B_p0,choice_data_B_p1,choice_data_BA_p0,choice_data_BA_p1,choice_data_BB_p0,choice_data_BB_p1,choice_data_BBA_p0,choice_data_BBA_p1,choice_data_BBB_p0,choice_data_BBB_p1,prediction_data__p0,prediction_data__p1,prediction_data_A_p0,prediction_data_A_p1,prediction_data_B_p0,prediction_data_B_p1,prediction_data_BA_p0,prediction_data_BA_p1,prediction_data_BB_p0,prediction_data_BB_p1,prediction_data_BBA_p0,prediction_data_BBA_p1,prediction_data_BBB_p0,prediction_data_BBB_p1
agency,"{'apply': True, 'distribution_type': 'uniform', 'interval': [0, 1], 'coefficients': [1, 1]}",2,2,69,1713284730,ToM+MSMM-2413-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 36, 'min': 36, 'avg': 28.0, 'root': 17}","[0, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(6, 14)","(6, 18)","(18, 26)","(18, 28)","(28, 36)","(28, 36)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,4,3,0,0,1,4,3,1,B,,,,,BA,,,,,,,,,,B,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 5.842, 'rtimeup': 5.842}",,,,,"{'rtype': 'd', 'rtimedn': 0.826, 'rtimeup': 1.356}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 1.244, 'rtimeup': 4.48}",,,"{'rtype': 'select-node', 'rtimedn': 6.026, 'rtimeup': 6.026}",,,,,,,,,
base_url,https://yourschool.sona-systems.com/webstudy_credit.aspx,2,3,69,1713284732,ToM+MSMM-2413-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 35, 'min': 35, 'avg': 27.0, 'root': 17}","[0, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(5, 13)","(5, 17)","(17, 25)","(17, 27)","(27, 35)","(27, 35)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,2,0,0,4,3,0,0,1,4,3,1,B,,,,,BA,,,,,,,,,,B,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 4.45, 'rtimeup': 4.45}",,,,,"{'rtype': 'd', 'rtimedn': 3.106, 'rtimeup': 5.953}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 3.015, 'rtimeup': 6.867}",,,"{'rtype': 'select-node', 'rtimedn': 4.946, 'rtimeup': 4.946}",,,,,,,,,
instructions,"['Rather than trying to advance the interests of your counterpart or to advance your interests long-term by cooperating, you must try to maximize your payoff in each round.  We have also told your counterpart to try to get their highest payoff in each round.  You both know that you both know that you both expect the other person to act in their self-interest.  Likewise, your counterpart completed the same tutorial and recieved these same instructions so you both understand how to participate.']",3,0,69,1713284741,ToM+SSSM-2143-4213,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 38, 'min': 38, 'avg': 30.0, 'root': 17}","[0, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(8, 16)","(8, 20)","(20, 28)","(20, 30)","(30, 38)","(30, 38)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,4,1,3,3,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 7.914, 'rtimeup': 7.914}",,,,,"{'rtype': 'd', 'rtimedn': 2.775, 'rtimeup': 4.343}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 5.582, 'rtimeup': 7.044}",,,"{'rtype': 'select-node', 'rtimedn': 8.012, 'rtimeup': 8.012}",,,,,,,,,
consent,"['UNIVERSITY OF MICHIGAN', 'CONSENT TO BE PART OF A RESEARCH STUDY HUM00243214', 'Platform Title: The Morality Game', 'Platform Creator: Gregory Stanley, Ph.D. Candidate, University of Michigan', 'Faculty Advisor: Jun Zhang, Professor of Psychology, University of Michigan', 'Thank you for your interest in participating in this experiment.  This is an unpaid experiment.  You will receive credit for 1 hour of Subject Pool participation.  Please be ready for 1 hour of continuous participation.  If you are inactive for over 2 minutes, the system will automatically eject you from the experiment.  Your counterparts are human participants, unless they drop out of the experiment, in which case they will be replaced by artificial agents.  Please feel free to contact me, Greg, at (714) 454-0435 if you have any questions.  All other information relevant to your consent was covered by the platform general-consent form in the tutorial.  You must be 18 years of age or older to participate in this study.', '']",3,1,69,1713284745,ToM+SSSM-2143-4213,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 175, 'min': 175, 'avg': 167.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(145, 153)","(145, 157)","(157, 165)","(157, 167)","(167, 175)","(167, 175)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,4,1,3,3,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 145.242, 'rtimeup': 145.242}",,,,,"{'rtype': 'd', 'rtimedn': 7.169, 'rtimeup': 8.226}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 11.557, 'rtimeup': 13.873}",,,"{'rtype': 'select-node', 'rtimedn': 145.403, 'rtimeup': 145.403}",,,,,,,,,
experiment_code,eGfzR5QoOZLq,3,2,69,1713284741,ToM+SSSM-2143-4213,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 37, 'min': 37, 'avg': 29.0, 'root': 17}","[0, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(7, 15)","(7, 19)","(19, 27)","(19, 29)","(29, 37)","(29, 37)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,4,1,3,3,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 6.844, 'rtimeup': 6.844}",,,,,"{'rtype': 'd', 'rtimedn': 1.119, 'rtimeup': 1.972}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 1.347, 'rtimeup': 1.716}",,,"{'rtype': 'select-node', 'rtimedn': 7.115, 'rtimeup': 7.115}",,,,,,,,,
experiment_type,pilot,3,3,69,1713284740,ToM+SSSM-2143-4213,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 36, 'min': 36, 'avg': 28.0, 'root': 17}","[0, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(6, 14)","(6, 18)","(18, 26)","(18, 28)","(28, 36)","(28, 36)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,4,1,3,3,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 5.585, 'rtimeup': 5.585}",,,,,"{'rtype': 'd', 'rtimedn': 2.591, 'rtimeup': 5.85}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 5.287, 'rtimeup': 6.137}",,,"{'rtype': 'select-node', 'rtimedn': 5.717, 'rtimeup': 5.717}",,,,,,,,,
status,open,4,0,69,1713284756,ToM+SMSM-2134-4231,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 40, 'min': 40, 'avg': 32.0, 'root': 17}","[0, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(10, 18)","(10, 22)","(22, 30)","(22, 32)","(32, 40)","(32, 40)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,3,3,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 9.243, 'rtimeup': 9.243}",,,,,"{'rtype': 'a', 'rtimedn': 1.979, 'rtimeup': 2.935}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 2.303, 'rtimeup': 5.337}",,,"{'rtype': 'select-node', 'rtimedn': 9.439, 'rtimeup': 9.439}",,,,,,,,,
start_date,2024-04-16-12:19,4,1,69,1713284754,ToM+SMSM-2134-4231,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 176, 'min': 176, 'avg': 168.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(146, 154)","(146, 158)","(158, 166)","(158, 168)","(168, 176)","(168, 176)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,3,3,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 146.188, 'rtimeup': 146.188}",,,,,"{'rtype': 'd', 'rtimedn': 4.311, 'rtimeup': 5.653}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 4.639, 'rtimeup': 6.098}",,,"{'rtype': 'select-node', 'rtimedn': 146.298, 'rtimeup': 146.298}",,,,,,,,,
experimenter_uuid,90427df1-2b1e-4653-9e04-f86c9e4bfa2c,4,2,69,1713284753,ToM+SMSM-2134-4231,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 39, 'min': 39, 'avg': 31.0, 'root': 17}","[0, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(9, 17)","(9, 21)","(21, 29)","(21, 31)","(31, 39)","(31, 39)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,3,3,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 8.251, 'rtimeup': 8.251}",,,,,"{'rtype': 'd', 'rtimedn': 4.067, 'rtimeup': 5.444}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 4.011, 'rtimeup': 5.593}",,,"{'rtype': 'select-node', 'rtimedn': 8.364, 'rtimeup': 8.364}",,,,,,,,,
batches,"{'completed': 69, 'batch_study': True}",4,3,69,1713284755,ToM+SMSM-2134-4231,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 37, 'min': 37, 'avg': 29.0, 'root': 17}","[0, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(7, 15)","(7, 19)","(19, 27)","(19, 29)","(29, 37)","(29, 37)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,4,0,0,1,2,0,0,3,3,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 6.858, 'rtimeup': 6.858}",,,,,"{'rtype': 'a', 'rtimedn': 8.749, 'rtimeup': 11.204}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 4.2, 'rtimeup': 6.176}",,,"{'rtype': 'select-node', 'rtimedn': 7.207, 'rtimeup': 7.207}",,,,,,,,,
